Local,Item,Id_campaña,Fecha_inicio,Fecha_termino
47,157,29,2018-01-02,2018-04-06
5,406,12,2017-03-15,2017-07-19
73,506,5,2017-03-26,2017-09-15
85,602,11,2017-03-23,2017-07-31
34,50,28,2018-02-05,2018-03-28
85,554,31,2018-03-01,2018-04-18
68,626,27,2017-10-17,2017-11-22
23,500,2,2017-11-03,2017-11-07
66,18,29,2018-01-02,2018-04-06
5,219,12,2017-03-15,2017-07-19
73,638,5,2017-03-26,2017-09-15
85,586,11,2017-03-23,2017-07-31
34,531,28,2018-02-05,2018-03-28
85,636,31,2018-03-01,2018-04-18
68,135,26,2017-09-21,2017-12-31
23,112,2,2017-11-03,2017-11-07
54,446,29,2018-01-02,2018-04-06
5,397,12,2017-03-15,2017-07-19
73,655,5,2017-03-26,2017-09-15
85,40,11,2017-03-23,2017-07-31
34,259,28,2018-02-05,2018-03-28
85,94,31,2018-03-01,2018-04-18
68,236,27,2017-10-17,2017-11-22
23,45,2,2017-11-03,2017-11-07
61,560,29,2018-01-02,2018-04-06
5,314,12,2017-03-15,2017-07-19
73,426,5,2017-03-26,2017-09-15
85,133,9,2017-09-01,2017-09-22
66,91,28,2018-02-05,2018-03-28
85,227,31,2018-03-01,2018-04-18
68,23,27,2017-10-17,2017-11-22
23,249,2,2017-11-03,2017-11-07
22,172,29,2018-01-02,2018-04-06
5,314,15,2017-03-23,2017-04-19
73,453,5,2017-03-26,2017-09-15
85,489,11,2017-03-23,2017-07-31
66,486,28,2018-02-05,2018-03-28
85,539,31,2018-03-01,2018-04-18
68,252,27,2017-10-17,2017-11-22
23,189,2,2017-11-03,2017-11-07
33,42,29,2018-01-02,2018-04-06
5,457,12,2017-03-15,2017-07-19
73,215,5,2017-03-26,2017-09-15
85,414,11,2017-03-23,2017-07-31
66,50,28,2018-02-05,2018-03-28
85,138,31,2018-03-01,2018-04-18
68,209,27,2017-10-17,2017-11-22
23,251,2,2017-11-03,2017-11-07
38,123,29,2018-01-02,2018-04-06
5,457,15,2017-03-23,2017-04-19
73,278,5,2017-03-26,2017-09-15
85,284,11,2017-03-23,2017-07-31
66,531,28,2018-02-05,2018-03-28
85,415,31,2018-03-01,2018-04-18
68,661,27,2017-10-17,2017-11-22
23,554,2,2017-11-03,2017-11-07
20,202,29,2018-01-02,2018-04-06
5,641,12,2017-03-15,2017-07-19
73,256,5,2017-03-26,2017-09-15
85,330,11,2017-03-23,2017-07-31
66,259,28,2018-02-05,2018-03-28
85,264,31,2018-03-01,2018-04-18
68,595,27,2017-10-17,2017-11-22
23,573,1,2017-11-03,2017-11-07
56,280,29,2018-01-02,2018-04-06
5,641,15,2017-03-23,2017-04-19
73,400,5,2017-03-26,2017-09-15
85,121,11,2017-03-23,2017-07-31
9,91,28,2018-02-05,2018-03-28
85,22,30,2018-03-01,2018-04-18
68,569,26,2017-09-21,2017-12-31
23,38,2,2017-11-03,2017-11-07
81,563,29,2018-01-02,2018-04-06
5,35,12,2017-03-15,2017-07-19
73,350,5,2017-03-26,2017-09-15
85,303,11,2017-03-23,2017-07-31
9,486,28,2018-02-05,2018-03-28
85,186,30,2018-03-01,2018-04-18
68,342,26,2017-09-21,2017-12-31
23,70,2,2017-11-03,2017-11-07
30,90,29,2018-01-02,2018-04-06
5,35,15,2017-03-23,2017-04-19
73,308,5,2017-03-26,2017-09-15
85,175,11,2017-03-23,2017-07-31
9,50,28,2018-02-05,2018-03-28
85,70,31,2018-03-01,2018-04-18
68,646,27,2017-10-17,2017-11-22
68,648,2,2017-11-03,2017-11-07
82,159,29,2018-01-02,2018-04-06
5,452,12,2017-03-15,2017-07-19
73,134,5,2017-03-26,2017-09-15
85,479,11,2017-03-23,2017-07-31
9,531,28,2018-02-05,2018-03-28
69,173,30,2018-03-01,2018-04-18
68,564,27,2017-10-17,2017-11-22
68,161,2,2017-11-03,2017-11-07
8,462,29,2018-01-02,2018-04-06
5,452,15,2017-03-23,2017-04-19
73,68,5,2017-03-26,2017-09-15
69,66,11,2017-03-23,2017-07-31
9,259,28,2018-02-05,2018-03-28
69,208,30,2018-03-01,2018-04-18
68,494,26,2017-09-21,2017-12-31
68,64,2,2017-11-03,2017-11-07
14,73,29,2018-01-02,2018-04-06
5,624,12,2017-03-15,2017-07-19
73,588,5,2017-03-26,2017-09-15
69,172,11,2017-03-23,2017-07-31
20,91,28,2018-02-05,2018-03-28
69,354,30,2018-03-01,2018-04-18
67,627,27,2017-10-17,2017-11-22
68,87,2,2017-11-03,2017-11-07
20,514,29,2018-01-02,2018-04-06
5,624,15,2017-03-23,2017-04-19
73,486,18,2017-02-22,2017-03-22
69,14,11,2017-03-23,2017-07-31
20,486,28,2018-02-05,2018-03-28
69,234,32,2018-03-22,2018-04-18
67,465,27,2017-10-17,2017-11-22
68,311,2,2017-11-03,2017-11-07
65,304,29,2018-01-02,2018-04-06
5,642,12,2017-03-15,2017-07-19
73,50,18,2017-02-22,2017-03-22
69,254,11,2017-03-23,2017-07-31
20,50,28,2018-02-05,2018-03-28
69,372,32,2018-03-22,2018-04-18
67,300,26,2017-09-21,2017-12-31
68,500,2,2017-11-03,2017-11-07
10,80,29,2018-01-02,2018-04-06
5,368,15,2017-03-23,2017-04-19
73,407,5,2017-03-26,2017-09-15
69,160,11,2017-03-23,2017-07-31
20,531,28,2018-02-05,2018-03-28
69,637,30,2018-03-01,2018-04-18
67,626,27,2017-10-17,2017-11-22
68,112,2,2017-11-03,2017-11-07
25,106,29,2018-01-02,2018-04-06
5,121,15,2017-03-23,2017-04-19
73,52,5,2017-03-26,2017-09-15
69,195,9,2017-09-01,2017-09-22
32,531,28,2018-02-05,2018-03-28
69,225,30,2018-03-01,2018-04-18
67,135,26,2017-09-21,2017-12-31
68,45,2,2017-11-03,2017-11-07
4,127,29,2018-01-02,2018-04-06
5,100,15,2017-03-23,2017-04-19
73,306,5,2017-03-26,2017-09-15
69,553,11,2017-03-23,2017-07-31
32,259,28,2018-02-05,2018-03-28
69,308,32,2018-03-22,2018-04-18
67,236,27,2017-10-17,2017-11-22
68,249,2,2017-11-03,2017-11-07
71,98,29,2018-01-02,2018-04-06
5,303,15,2017-03-23,2017-04-19
73,9,5,2017-03-26,2017-09-15
69,98,11,2017-03-23,2017-07-31
42,486,28,2018-02-05,2018-03-28
69,586,30,2018-03-01,2018-04-18
67,23,27,2017-10-17,2017-11-22
68,189,2,2017-11-03,2017-11-07
2,448,29,2018-01-02,2018-04-06
5,61,15,2017-03-23,2017-04-19
73,7,5,2017-03-26,2017-09-15
69,567,11,2017-03-23,2017-07-31
42,50,28,2018-02-05,2018-03-28
69,111,31,2018-03-01,2018-04-18
67,252,27,2017-10-17,2017-11-22
68,251,2,2017-11-03,2017-11-07
49,66,29,2018-01-02,2018-04-06
5,533,15,2017-03-23,2017-04-19
73,273,5,2017-03-26,2017-09-15
69,498,11,2017-03-23,2017-07-31
42,531,28,2018-02-05,2018-03-28
69,314,31,2018-03-01,2018-04-18
67,569,26,2017-09-21,2017-12-31
68,554,2,2017-11-03,2017-11-07
6,560,29,2018-01-02,2018-04-06
5,587,15,2017-03-23,2017-04-19
73,544,5,2017-03-26,2017-09-15
42,259,28,2018-02-05,2018-03-28
69,457,31,2018-03-01,2018-04-18
67,342,26,2017-09-21,2017-12-31
68,573,1,2017-11-03,2017-11-07
8,388,29,2018-01-02,2018-04-06
5,554,12,2017-03-15,2017-07-19
73,660,5,2017-03-26,2017-09-15
69,15,11,2017-03-23,2017-07-31
7,91,28,2018-02-05,2018-03-28
69,641,31,2018-03-01,2018-04-18
67,646,27,2017-10-17,2017-11-22
68,517,2,2017-11-03,2017-11-07
48,31,29,2018-01-02,2018-04-06
5,554,15,2017-03-23,2017-04-19
73,295,5,2017-03-26,2017-09-15
69,510,11,2017-03-23,2017-07-31
7,486,28,2018-02-05,2018-03-28
69,35,31,2018-03-01,2018-04-18
67,564,27,2017-10-17,2017-11-22
68,38,2,2017-11-03,2017-11-07
62,315,29,2018-01-02,2018-04-06
5,70,12,2017-03-15,2017-07-19
73,206,5,2017-03-26,2017-09-15
69,44,11,2017-03-23,2017-07-31
7,50,28,2018-02-05,2018-03-28
69,452,31,2018-03-01,2018-04-18
67,494,26,2017-09-21,2017-12-31
68,70,2,2017-11-03,2017-11-07
34,93,29,2018-01-02,2018-04-06
5,70,15,2017-03-23,2017-04-19
73,536,5,2017-03-26,2017-09-15
69,216,11,2017-03-23,2017-07-31
7,531,28,2018-02-05,2018-03-28
69,624,31,2018-03-01,2018-04-18
14,627,27,2017-10-17,2017-11-22
67,648,2,2017-11-03,2017-11-07
46,336,29,2018-01-02,2018-04-06
53,173,15,2017-03-23,2017-04-19
1,149,18,2017-02-22,2017-03-22
69,477,11,2017-03-23,2017-07-31
15,91,28,2018-02-05,2018-03-28
69,368,30,2018-03-01,2018-04-18
14,465,27,2017-10-17,2017-11-22
67,161,2,2017-11-03,2017-11-07
18,47,29,2018-01-02,2018-04-06
53,232,12,2017-03-15,2017-07-19
1,228,18,2017-02-22,2017-03-22
69,637,11,2017-03-23,2017-07-31
15,486,28,2018-02-05,2018-03-28
69,121,30,2018-03-01,2018-04-18
14,300,26,2017-09-21,2017-12-31
67,64,2,2017-11-03,2017-11-07
86,445,29,2018-01-02,2018-04-06
53,467,12,2017-03-15,2017-07-19
1,92,5,2017-03-26,2017-09-15
69,263,11,2017-03-23,2017-07-31
15,50,28,2018-02-05,2018-03-28
69,100,30,2018-03-01,2018-04-18
14,626,27,2017-10-17,2017-11-22
67,87,2,2017-11-03,2017-11-07
75,480,29,2018-01-02,2018-04-06
1,74,5,2017-03-26,2017-09-15
69,433,11,2017-03-23,2017-07-31
15,531,28,2018-02-05,2018-03-28
69,303,30,2018-03-01,2018-04-18
14,135,26,2017-09-21,2017-12-31
67,311,2,2017-11-03,2017-11-07
3,651,29,2018-01-02,2018-04-06
53,647,12,2017-03-15,2017-07-19
1,596,5,2017-03-26,2017-09-15
69,621,11,2017-03-23,2017-07-31
15,259,28,2018-02-05,2018-03-28
69,61,31,2018-03-01,2018-04-18
14,236,27,2017-10-17,2017-11-22
67,500,2,2017-11-03,2017-11-07
80,525,29,2018-01-02,2018-04-06
53,149,12,2017-03-15,2017-07-19
1,99,5,2017-03-26,2017-09-15
69,225,11,2017-03-23,2017-07-31
31,91,28,2018-02-05,2018-03-28
69,533,31,2018-03-01,2018-04-18
14,23,27,2017-10-17,2017-11-22
67,112,2,2017-11-03,2017-11-07
55,413,29,2018-01-02,2018-04-06
53,208,15,2017-03-23,2017-04-19
1,248,5,2017-03-26,2017-09-15
69,650,11,2017-03-23,2017-07-31
31,486,28,2018-02-05,2018-03-28
69,587,31,2018-03-01,2018-04-18
14,252,27,2017-10-17,2017-11-22
67,45,2,2017-11-03,2017-11-07
66,445,29,2018-01-02,2018-04-06
53,353,12,2017-03-15,2017-07-19
1,79,5,2017-03-26,2017-09-15
69,287,11,2017-03-23,2017-07-31
31,50,28,2018-02-05,2018-03-28
69,554,31,2018-03-01,2018-04-18
14,569,26,2017-09-21,2017-12-31
67,249,2,2017-11-03,2017-11-07
33,21,29,2018-01-02,2018-04-06
53,228,12,2017-03-15,2017-07-19
1,363,5,2017-03-26,2017-09-15
69,213,11,2017-03-23,2017-07-31
31,531,28,2018-02-05,2018-03-28
69,636,31,2018-03-01,2018-04-18
14,342,26,2017-09-21,2017-12-31
67,251,2,2017-11-03,2017-11-07
20,14,29,2018-01-02,2018-04-06
53,245,12,2017-03-15,2017-07-19
1,472,5,2017-03-26,2017-09-15
69,463,11,2017-03-23,2017-07-31
31,259,28,2018-02-05,2018-03-28
69,94,31,2018-03-01,2018-04-18
14,646,27,2017-10-17,2017-11-22
67,554,2,2017-11-03,2017-11-07
87,298,29,2018-01-02,2018-04-06
53,237,12,2017-03-15,2017-07-19
1,224,5,2017-03-26,2017-09-15
69,602,11,2017-03-23,2017-07-31
83,91,28,2018-02-05,2018-03-28
69,227,31,2018-03-01,2018-04-18
88,627,27,2017-10-17,2017-11-22
67,573,1,2017-11-03,2017-11-07
87,231,29,2018-01-02,2018-04-06
53,604,12,2017-03-15,2017-07-19
1,96,5,2017-03-26,2017-09-15
69,586,11,2017-03-23,2017-07-31
83,486,28,2018-02-05,2018-03-28
69,539,31,2018-03-01,2018-04-18
88,465,27,2017-10-17,2017-11-22
67,517,2,2017-11-03,2017-11-07
25,413,29,2018-01-02,2018-04-06
53,582,12,2017-03-15,2017-07-19
1,234,5,2017-03-26,2017-09-15
69,40,11,2017-03-23,2017-07-31
83,50,28,2018-02-05,2018-03-28
69,138,31,2018-03-01,2018-04-18
88,300,26,2017-09-21,2017-12-31
67,38,2,2017-11-03,2017-11-07
22,382,29,2018-01-02,2018-04-06
53,192,12,2017-03-15,2017-07-19
1,618,5,2017-03-26,2017-09-15
69,184,11,2017-03-23,2017-07-31
83,531,28,2018-02-05,2018-03-28
69,415,31,2018-03-01,2018-04-18
88,626,27,2017-10-17,2017-11-22
67,70,2,2017-11-03,2017-11-07
52,503,29,2018-01-02,2018-04-06
53,277,12,2017-03-15,2017-07-19
1,499,5,2017-03-26,2017-09-15
69,133,9,2017-09-01,2017-09-22
45,486,28,2018-02-05,2018-03-28
69,264,31,2018-03-01,2018-04-18
88,135,26,2017-09-21,2017-12-31
14,161,2,2017-11-03,2017-11-07
2,272,29,2018-01-02,2018-04-06
53,285,12,2017-03-15,2017-07-19
1,364,5,2017-03-26,2017-09-15
69,489,11,2017-03-23,2017-07-31
45,50,28,2018-02-05,2018-03-28
69,22,30,2018-03-01,2018-04-18
88,236,27,2017-10-17,2017-11-22
14,64,2,2017-11-03,2017-11-07
49,383,29,2018-01-02,2018-04-06
53,535,12,2017-03-15,2017-07-19
1,132,5,2017-03-26,2017-09-15
69,414,11,2017-03-23,2017-07-31
45,531,28,2018-02-05,2018-03-28
69,186,30,2018-03-01,2018-04-18
88,23,27,2017-10-17,2017-11-22
14,87,2,2017-11-03,2017-11-07
19,83,29,2018-01-02,2018-04-06
53,358,12,2017-03-15,2017-07-19
1,372,5,2017-03-26,2017-09-15
69,284,11,2017-03-23,2017-07-31
45,259,28,2018-02-05,2018-03-28
69,281,31,2018-03-01,2018-04-18
88,252,27,2017-10-17,2017-11-22
14,311,2,2017-11-03,2017-11-07
23,176,29,2018-01-02,2018-04-06
53,235,12,2017-03-15,2017-07-19
1,432,5,2017-03-26,2017-09-15
69,330,11,2017-03-23,2017-07-31
62,91,28,2018-02-05,2018-03-28
69,54,31,2018-03-01,2018-04-18
88,209,27,2017-10-17,2017-11-22
14,500,2,2017-11-03,2017-11-07
24,31,29,2018-01-02,2018-04-06
53,352,12,2017-03-15,2017-07-19
1,471,5,2017-03-26,2017-09-15
69,121,11,2017-03-23,2017-07-31
62,486,28,2018-02-05,2018-03-28
69,19,31,2018-03-01,2018-04-18
88,661,27,2017-10-17,2017-11-22
14,112,2,2017-11-03,2017-11-07
59,346,29,2018-01-02,2018-04-06
53,599,12,2017-03-15,2017-07-19
1,276,5,2017-03-26,2017-09-15
69,100,11,2017-03-23,2017-07-31
62,50,28,2018-02-05,2018-03-28
69,12,31,2018-03-01,2018-04-18
88,595,27,2017-10-17,2017-11-22
14,45,2,2017-11-03,2017-11-07
6,422,29,2018-01-02,2018-04-06
53,114,12,2017-03-15,2017-07-19
1,581,5,2017-03-26,2017-09-15
69,303,11,2017-03-23,2017-07-31
62,531,28,2018-02-05,2018-03-28
69,507,31,2018-03-01,2018-04-18
88,569,26,2017-09-21,2017-12-31
14,249,2,2017-11-03,2017-11-07
73,525,29,2018-01-02,2018-04-06
53,27,12,2017-03-15,2017-07-19
1,125,5,2017-03-26,2017-09-15
69,175,11,2017-03-23,2017-07-31
62,259,28,2018-02-05,2018-03-28
69,70,31,2018-03-01,2018-04-18
88,342,26,2017-09-21,2017-12-31
14,251,2,2017-11-03,2017-11-07
46,445,29,2018-01-02,2018-04-06
53,373,12,2017-03-15,2017-07-19
1,268,5,2017-03-26,2017-09-15
69,383,11,2017-03-23,2017-07-31
25,91,28,2018-02-05,2018-03-28
27,173,30,2018-03-01,2018-04-18
88,646,27,2017-10-17,2017-11-22
14,554,2,2017-11-03,2017-11-07
26,518,29,2018-01-02,2018-04-06
53,633,12,2017-03-15,2017-07-19
1,598,5,2017-03-26,2017-09-15
69,479,11,2017-03-23,2017-07-31
25,486,28,2018-02-05,2018-03-28
27,208,30,2018-03-01,2018-04-18
88,564,27,2017-10-17,2017-11-22
14,573,1,2017-11-03,2017-11-07
74,202,29,2018-01-02,2018-04-06
53,29,12,2017-03-15,2017-07-19
1,577,5,2017-03-26,2017-09-15
27,66,11,2017-03-23,2017-07-31
25,50,28,2018-02-05,2018-03-28
27,354,30,2018-03-01,2018-04-18
88,494,26,2017-09-21,2017-12-31
14,517,2,2017-11-03,2017-11-07
25,294,29,2018-01-02,2018-04-06
53,244,12,2017-03-15,2017-07-19
1,318,18,2017-02-22,2017-03-22
27,172,11,2017-03-23,2017-07-31
25,531,28,2018-02-05,2018-03-28
27,234,32,2018-03-22,2018-04-18
36,627,27,2017-10-17,2017-11-22
14,38,2,2017-11-03,2017-11-07
70,513,29,2018-01-02,2018-04-06
53,92,15,2017-03-23,2017-04-19
1,91,18,2017-02-22,2017-03-22
27,14,11,2017-03-23,2017-07-31
25,259,28,2018-02-05,2018-03-28
27,372,32,2018-03-22,2018-04-18
36,465,27,2017-10-17,2017-11-22
14,70,2,2017-11-03,2017-11-07
87,21,29,2018-01-02,2018-04-06
53,74,15,2017-03-23,2017-04-19
1,312,18,2017-02-22,2017-03-22
27,254,11,2017-03-23,2017-07-31
71,91,28,2018-02-05,2018-03-28
27,637,30,2018-03-01,2018-04-18
36,300,26,2017-09-21,2017-12-31
88,648,2,2017-11-03,2017-11-07
68,651,29,2018-01-02,2018-04-06
53,596,15,2017-03-23,2017-04-19
1,203,5,2017-03-26,2017-09-15
27,160,11,2017-03-23,2017-07-31
71,486,28,2018-02-05,2018-03-28
27,225,30,2018-03-01,2018-04-18
36,135,26,2017-09-21,2017-12-31
88,161,2,2017-11-03,2017-11-07
52,153,29,2018-01-02,2018-04-06
53,99,15,2017-03-23,2017-04-19
1,425,5,2017-03-26,2017-09-15
27,195,9,2017-09-01,2017-09-22
71,50,28,2018-02-05,2018-03-28
27,308,32,2018-03-22,2018-04-18
36,236,27,2017-10-17,2017-11-22
88,64,2,2017-11-03,2017-11-07
56,543,29,2018-01-02,2018-04-06
53,234,15,2017-03-23,2017-04-19
1,506,5,2017-03-26,2017-09-15
27,553,11,2017-03-23,2017-07-31
71,531,28,2018-02-05,2018-03-28
27,586,30,2018-03-01,2018-04-18
36,23,27,2017-10-17,2017-11-22
88,87,2,2017-11-03,2017-11-07
11,630,29,2018-01-02,2018-04-06
53,372,15,2017-03-23,2017-04-19
1,638,5,2017-03-26,2017-09-15
27,98,11,2017-03-23,2017-07-31
71,259,28,2018-02-05,2018-03-28
27,111,31,2018-03-01,2018-04-18
36,252,27,2017-10-17,2017-11-22
88,311,2,2017-11-03,2017-11-07
20,174,29,2018-01-02,2018-04-06
53,318,12,2017-03-15,2017-07-19
1,655,5,2017-03-26,2017-09-15
27,567,11,2017-03-23,2017-07-31
24,91,28,2018-02-05,2018-03-28
27,314,31,2018-03-01,2018-04-18
36,209,27,2017-10-17,2017-11-22
88,500,2,2017-11-03,2017-11-07
60,429,29,2018-01-02,2018-04-06
53,91,12,2017-03-15,2017-07-19
1,426,5,2017-03-26,2017-09-15
27,498,11,2017-03-23,2017-07-31
24,486,28,2018-02-05,2018-03-28
27,457,31,2018-03-01,2018-04-18
36,661,27,2017-10-17,2017-11-22
88,112,2,2017-11-03,2017-11-07
66,163,29,2018-01-02,2018-04-06
53,509,12,2017-03-15,2017-07-19
1,453,5,2017-03-26,2017-09-15
27,510,11,2017-03-23,2017-07-31
24,50,28,2018-02-05,2018-03-28
27,641,31,2018-03-01,2018-04-18
36,595,27,2017-10-17,2017-11-22
88,45,2,2017-11-03,2017-11-07
81,124,29,2018-01-02,2018-04-06
53,395,12,2017-03-15,2017-07-19
1,215,5,2017-03-26,2017-09-15
27,44,11,2017-03-23,2017-07-31
24,531,28,2018-02-05,2018-03-28
27,35,31,2018-03-01,2018-04-18
36,569,26,2017-09-21,2017-12-31
88,249,2,2017-11-03,2017-11-07
40,525,29,2018-01-02,2018-04-06
53,419,12,2017-03-15,2017-07-19
1,278,5,2017-03-26,2017-09-15
27,216,11,2017-03-23,2017-07-31
54,91,28,2018-02-05,2018-03-28
27,452,31,2018-03-01,2018-04-18
36,342,26,2017-09-21,2017-12-31
88,189,2,2017-11-03,2017-11-07
22,18,29,2018-01-02,2018-04-06
53,419,15,2017-03-23,2017-04-19
1,256,5,2017-03-26,2017-09-15
27,477,11,2017-03-23,2017-07-31
54,486,28,2018-02-05,2018-03-28
27,624,31,2018-03-01,2018-04-18
36,646,27,2017-10-17,2017-11-22
88,251,2,2017-11-03,2017-11-07
78,346,29,2018-01-02,2018-04-06
53,327,12,2017-03-15,2017-07-19
1,400,5,2017-03-26,2017-09-15
27,637,11,2017-03-23,2017-07-31
54,50,28,2018-02-05,2018-03-28
27,121,30,2018-03-01,2018-04-18
36,564,27,2017-10-17,2017-11-22
88,554,2,2017-11-03,2017-11-07
43,159,29,2018-01-02,2018-04-06
53,490,12,2017-03-15,2017-07-19
1,350,5,2017-03-26,2017-09-15
27,263,11,2017-03-23,2017-07-31
54,531,28,2018-02-05,2018-03-28
27,100,30,2018-03-01,2018-04-18
36,494,26,2017-09-21,2017-12-31
88,573,1,2017-11-03,2017-11-07
53,602,29,2018-01-02,2018-04-06
53,490,15,2017-03-23,2017-04-19
1,308,5,2017-03-26,2017-09-15
27,433,11,2017-03-23,2017-07-31
54,259,28,2018-02-05,2018-03-28
27,303,30,2018-03-01,2018-04-18
52,627,27,2017-10-17,2017-11-22
88,517,2,2017-11-03,2017-11-07
55,17,29,2018-01-02,2018-04-06
53,441,12,2017-03-15,2017-07-19
1,134,5,2017-03-26,2017-09-15
27,621,11,2017-03-23,2017-07-31
3,91,28,2018-02-05,2018-03-28
27,61,31,2018-03-01,2018-04-18
52,465,27,2017-10-17,2017-11-22
88,38,2,2017-11-03,2017-11-07
55,336,29,2018-01-02,2018-04-06
53,229,12,2017-03-15,2017-07-19
1,68,5,2017-03-26,2017-09-15
27,225,11,2017-03-23,2017-07-31
3,486,28,2018-02-05,2018-03-28
27,533,31,2018-03-01,2018-04-18
52,300,26,2017-09-21,2017-12-31
88,70,2,2017-11-03,2017-11-07
25,254,29,2018-01-02,2018-04-06
53,112,15,2017-03-23,2017-04-19
1,588,5,2017-03-26,2017-09-15
27,650,11,2017-03-23,2017-07-31
3,50,28,2018-02-05,2018-03-28
27,587,31,2018-03-01,2018-04-18
52,626,27,2017-10-17,2017-11-22
36,648,2,2017-11-03,2017-11-07
54,478,29,2018-01-02,2018-04-06
53,45,15,2017-03-23,2017-04-19
1,486,18,2017-02-22,2017-03-22
27,287,11,2017-03-23,2017-07-31
3,531,28,2018-02-05,2018-03-28
27,554,31,2018-03-01,2018-04-18
52,135,26,2017-09-21,2017-12-31
36,161,2,2017-11-03,2017-11-07
36,553,29,2018-01-02,2018-04-06
53,249,15,2017-03-23,2017-04-19
1,50,18,2017-02-22,2017-03-22
27,463,11,2017-03-23,2017-07-31
3,259,28,2018-02-05,2018-03-28
27,636,31,2018-03-01,2018-04-18
52,236,27,2017-10-17,2017-11-22
36,64,2,2017-11-03,2017-11-07
62,462,29,2018-01-02,2018-04-06
53,548,12,2017-03-15,2017-07-19
1,407,5,2017-03-26,2017-09-15
27,602,11,2017-03-23,2017-07-31
17,486,28,2018-02-05,2018-03-28
27,94,31,2018-03-01,2018-04-18
52,23,27,2017-10-17,2017-11-22
36,87,2,2017-11-03,2017-11-07
3,126,29,2018-01-02,2018-04-06
53,427,12,2017-03-15,2017-07-19
1,52,5,2017-03-26,2017-09-15
27,586,11,2017-03-23,2017-07-31
17,50,28,2018-02-05,2018-03-28
27,227,31,2018-03-01,2018-04-18
52,252,27,2017-10-17,2017-11-22
36,311,2,2017-11-03,2017-11-07
6,393,29,2018-01-02,2018-04-06
53,508,12,2017-03-15,2017-07-19
1,306,5,2017-03-26,2017-09-15
27,133,9,2017-09-01,2017-09-22
17,531,28,2018-02-05,2018-03-28
27,415,31,2018-03-01,2018-04-18
52,209,27,2017-10-17,2017-11-22
36,500,2,2017-11-03,2017-11-07
27,83,29,2018-01-02,2018-04-06
53,324,12,2017-03-15,2017-07-19
1,190,5,2017-03-26,2017-09-15
27,489,11,2017-03-23,2017-07-31
4,91,28,2018-02-05,2018-03-28
27,264,31,2018-03-01,2018-04-18
52,661,27,2017-10-17,2017-11-22
36,112,2,2017-11-03,2017-11-07
29,98,29,2018-01-02,2018-04-06
53,187,15,2017-03-23,2017-04-19
1,273,5,2017-03-26,2017-09-15
27,414,11,2017-03-23,2017-07-31
4,486,28,2018-02-05,2018-03-28
27,22,30,2018-03-01,2018-04-18
52,595,27,2017-10-17,2017-11-22
36,45,2,2017-11-03,2017-11-07
37,541,29,2018-01-02,2018-04-06
53,570,12,2017-03-15,2017-07-19
1,544,5,2017-03-26,2017-09-15
27,284,11,2017-03-23,2017-07-31
4,50,28,2018-02-05,2018-03-28
27,70,31,2018-03-01,2018-04-18
52,569,26,2017-09-21,2017-12-31
36,249,2,2017-11-03,2017-11-07
29,97,29,2018-01-02,2018-04-06
53,527,12,2017-03-15,2017-07-19
1,483,5,2017-03-26,2017-09-15
27,330,11,2017-03-23,2017-07-31
4,531,28,2018-02-05,2018-03-28
75,173,30,2018-03-01,2018-04-18
52,342,26,2017-09-21,2017-12-31
36,251,2,2017-11-03,2017-11-07
10,73,29,2018-01-02,2018-04-06
53,534,15,2017-03-23,2017-04-19
1,660,5,2017-03-26,2017-09-15
27,121,11,2017-03-23,2017-07-31
4,259,28,2018-02-05,2018-03-28
75,208,30,2018-03-01,2018-04-18
52,646,27,2017-10-17,2017-11-22
36,554,2,2017-11-03,2017-11-07
55,422,29,2018-01-02,2018-04-06
53,71,12,2017-03-15,2017-07-19
1,295,5,2017-03-26,2017-09-15
27,100,11,2017-03-23,2017-07-31
29,486,28,2018-02-05,2018-03-28
75,354,30,2018-03-01,2018-04-18
52,564,27,2017-10-17,2017-11-22
36,573,1,2017-11-03,2017-11-07
27,220,29,2018-01-02,2018-04-06
53,492,12,2017-03-15,2017-07-19
1,206,5,2017-03-26,2017-09-15
27,303,11,2017-03-23,2017-07-31
29,50,28,2018-02-05,2018-03-28
75,234,32,2018-03-22,2018-04-18
52,494,26,2017-09-21,2017-12-31
36,517,2,2017-11-03,2017-11-07
4,145,29,2018-01-02,2018-04-06
53,205,12,2017-03-15,2017-07-19
1,536,5,2017-03-26,2017-09-15
27,175,11,2017-03-23,2017-07-31
29,531,28,2018-02-05,2018-03-28
75,372,32,2018-03-22,2018-04-18
43,627,27,2017-10-17,2017-11-22
36,38,2,2017-11-03,2017-11-07
63,592,29,2018-01-02,2018-04-06
53,662,12,2017-03-15,2017-07-19
75,66,11,2017-03-23,2017-07-31
29,259,28,2018-02-05,2018-03-28
75,637,30,2018-03-01,2018-04-18
43,465,27,2017-10-17,2017-11-22
36,70,2,2017-11-03,2017-11-07
49,37,29,2018-01-02,2018-04-06
53,637,15,2017-03-23,2017-04-19
77,149,18,2017-02-22,2017-03-22
75,172,11,2017-03-23,2017-07-31
61,531,28,2018-02-05,2018-03-28
75,225,30,2018-03-01,2018-04-18
43,300,26,2017-09-21,2017-12-31
52,161,2,2017-11-03,2017-11-07
53,18,29,2018-01-02,2018-04-06
53,329,12,2017-03-15,2017-07-19
77,228,18,2017-02-22,2017-03-22
75,14,11,2017-03-23,2017-07-31
61,259,28,2018-02-05,2018-03-28
